,well_code,date_sampling,quarter,type_analyzing,date_analyzing,laboratory,k,ca2,fe3,fe2,al3,cl,so4,hco3,co3,no2,hardness_general,no3,hardness_temporal,ph,co2_free,co2_infiltrate,sio2,color,smell,tatse,is_drinkable,wqi,wqc
1064,97,25388640.0,0,0,25394400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1065,97,25603200.0,1,0,25610400.0,0,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,1,1,0,59.05354113415618,3
1066,97,25912800.0,1,0,25917120.0,1,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,1,1,0,59.05354113415618,3
1067,97,25922880.0,0,0,25925760.0,1,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,1,1,0,59.05354113415618,3
1068,97,26452800.0,0,0,26455680.0,1,1,1,1,1,0.0,1,1,1,0,1,1,1,1,0,1,1,1,6,1,1,0,51.04850842588373,3
1069,97,26665920.0,1,0,26668800.0,1,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,0,0,0,59.05354113415618,3
1070,97,26945280.0,0,0,26948160.0,1,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,1,1,0,59.05354113415618,3
1071,97,27118080.0,1,0,27120960.0,1,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,1,1,0,59.05354113415618,3
1072,97,27450720.0,0,0,27455040.0,1,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,1,1,0,59.05354113415618,3
1073,98,24348960.0,0,0,24360480.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,98.95586529892097,0
1074,98,24563520.0,1,0,24573600.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1075,98,24888960.0,0,0,24897600.0,0,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,1,1,0,59.05354113415618,3
1076,98,25076160.0,1,0,25079040.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1077,98,25387200.0,0,0,25394400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1078,98,25604640.0,1,0,25610400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1079,98,25920000.0,0,0,25925760.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,98.95586529892097,0
1080,98,26043840.0,1,0,26176320.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1081,98,26454240.0,0,0,26457120.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,0,98.95586529892097,0
1082,98,26664480.0,1,0,26667360.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,98.95586529892097,0
1083,98,26943840.0,0,0,26948160.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1084,98,27118080.0,1,0,27122400.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,98.95586529892097,0
1085,98,27450720.0,0,0,27456480.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,98.95586529892097,0
1086,99,24311520.0,0,0,24315840.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1087,99,24520320.0,1,0,24527520.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1088,99,24876000.0,0,0,24884640.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1089,99,25064640.0,1,0,25071840.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1090,99,25361280.0,0,0,25368480.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1091,99,25574400.0,1,0,25580160.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1092,99,25914240.0,0,0,25918560.0,1,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,99.14951034599136,0
1093,99,26108640.0,1,0,26111520.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,3,0,98.02582252483009,0
1094,99,26449920.0,0,0,26452800.0,1,1,0,1,1,0.03,1,1,0,1,1,0,1,1,1,1,1,1,6,0,0,0,98.02582252483009,0
1095,99,26635680.0,1,0,26631360.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1096,99,26926560.0,0,0,26929440.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1097,99,27115200.0,1,0,27119520.0,1,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.33998760175163,3
1098,99,27446400.0,0,0,27450720.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1099,100,24887520.0,0,0,24896160.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1100,100,25077600.0,1,0,25080480.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1101,100,25391520.0,0,0,25395840.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1102,100,25572960.0,1,0,25577280.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1103,100,25911360.0,0,0,25917120.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1104,100,26105760.0,1,0,26110080.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1105,100,26448480.0,0,0,26451360.0,1,1,1,1,1,0.02,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1106,100,26637120.0,1,0,26634240.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1107,100,26928000.0,0,0,26930880.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1108,100,27116640.0,1,0,27120960.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1109,100,27447840.0,0,0,27452160.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1110,101,24314400.0,0,0,24320160.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1111,101,24523200.0,1,0,24528960.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,99.06995722590915,0
1112,101,24868800.0,0,0,24880320.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,99.06995722590915,0
1113,101,25092000.0,1,0,25097760.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,99.06995722590915,0
1114,101,25381440.0,0,0,25384320.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,99.06995722590915,0
1115,101,25564320.0,1,0,25571520.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1116,101,25924320.0,0,0,25931520.0,1,1,0,1,1,0.0,1,1,0,1,0,0,1,1,1,1,1,1,6,1,1,0,89.67274491619797,2
1117,101,26146080.0,1,0,26151840.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,7,1,1,0,99.06995722590915,0
1118,101,26458560.0,0,0,26461440.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1119,101,26683200.0,1,0,26690400.0,1,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,99.14951034599136,0
1120,101,26946720.0,0,0,26951040.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1121,101,27156960.0,1,0,27161280.0,1,1,1,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,56.33998760175163,3
1122,101,27463680.0,0,0,27466560.0,1,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1123,102,24314400.0,0,0,24320160.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1124,102,24523200.0,1,0,24528960.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1125,102,24868800.0,0,0,24880320.0,0,1,0,1,1,0.0,1,1,0,1,1,0,1,1,1,1,1,1,6,1,1,0,98.02582252483009,0
1126,102,25092000.0,1,0,25097760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1127,102,25381440.0,0,0,25384320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1128,102,25564320.0,1,0,25571520.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1129,102,25924320.0,0,0,25931520.0,1,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
1130,102,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1131,102,26458560.0,0,0,26461440.0,1,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
1132,102,26683200.0,1,0,26690400.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1133,102,26946720.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1134,102,27156960.0,1,0,27161280.0,1,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
1135,102,27463680.0,0,0,27466560.0,1,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
1136,103,24314400.0,0,0,24320160.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1137,103,24523200.0,1,0,24528960.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1138,103,24868800.0,0,0,24880320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1139,103,25092000.0,1,0,25097760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1140,103,25381440.0,0,0,25384320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1141,103,25564320.0,1,0,25571520.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1142,103,25924320.0,0,0,25931520.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1143,103,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1144,103,26458560.0,0,0,26461440.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1145,103,26683200.0,1,0,26690400.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1146,103,26946720.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1147,103,27156960.0,1,0,27161280.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1148,103,27463680.0,0,0,27468000.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1149,104,24868800.0,0,0,24880320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1150,104,25092000.0,1,0,25097760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1151,104,25381440.0,0,0,25384320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1152,104,25564320.0,1,0,25571520.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1153,104,25924320.0,0,0,25931520.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1154,104,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1155,104,26458560.0,0,0,26461440.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1156,104,26683200.0,1,0,26690400.0,1,1,1,1,1,0.0,1,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,99.16469223913681,0
1157,104,26946720.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1158,104,27156960.0,1,0,27161280.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1159,104,27463680.0,0,0,27468000.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1160,105,24868800.0,0,0,24880320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1161,105,25092000.0,1,0,25097760.0,0,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
1162,105,25381440.0,0,0,25385760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1163,105,25564320.0,1,0,25571520.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1164,105,25925760.0,0,0,25931520.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1165,105,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
1166,105,26458560.0,0,0,26461440.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1167,105,26683200.0,1,0,26691840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1168,105,26946720.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1169,105,27156960.0,1,0,27161280.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1170,105,27463680.0,0,0,27468000.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1171,106,24868800.0,0,0,24880320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1172,106,25092000.0,1,0,25097760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1173,106,25381440.0,0,0,25385760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1174,106,25564320.0,1,0,25571520.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1175,106,25925760.0,0,0,25931520.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1176,106,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1177,106,26458560.0,0,0,26461440.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1178,106,26683200.0,1,0,26691840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1179,106,26946720.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1180,106,27156960.0,1,0,27161280.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1181,106,27463680.0,0,0,27468000.0,1,1,1,0,1,0.01,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,0,94.43128159424525,0
1182,107,24314400.0,0,0,24320160.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1183,107,24523200.0,1,0,24530400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1184,107,24870240.0,0,0,24880320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1185,107,25093440.0,1,0,25099200.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1186,107,25575840.0,1,0,25580160.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1187,107,25925760.0,0,0,25931520.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1188,107,26460000.0,0,0,26461440.0,1,1,1,0,1,0.01,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,0,93.38714689316623,0
1189,107,26684640.0,1,0,26691840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1190,108,26948160.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,0,1,1,1,1,1,1,1,1,6,1,1,0,59.05354113415618,3
1191,108,27156960.0,1,0,27159840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1192,108,27463680.0,0,0,27468000.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1193,109,24314400.0,0,0,24320160.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1194,109,24523200.0,1,0,24530400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1195,109,24870240.0,0,0,24880320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1196,109,25093440.0,1,0,25099200.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1197,109,25381440.0,0,0,25385760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1198,109,25575840.0,1,0,25581600.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1199,109,25927200.0,0,0,25931520.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1200,109,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1201,109,26460000.0,0,0,26461440.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1202,109,26684640.0,1,0,26691840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1203,109,26948160.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,0,1,1,1,6,1,1,0,93.03910199280658,0
1204,109,27156960.0,1,0,27159840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1205,109,27463680.0,0,0,27468000.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1206,110,24314400.0,0,0,24320160.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1207,110,24523200.0,2,0,24530400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1208,110,24523200.0,1,0,24528960.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1209,110,24870240.0,0,0,24880320.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1210,110,25093440.0,1,0,25099200.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1211,110,25381440.0,0,0,25385760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1212,110,25575840.0,1,0,25581600.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1213,110,25927200.0,0,0,25931520.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1214,110,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1215,110,26460000.0,0,0,26461440.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1216,110,26684640.0,1,0,26691840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1217,110,26948160.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1218,110,27156960.0,1,0,27159840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1219,110,27463680.0,0,0,27468000.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1220,111,24315840.0,0,0,24320160.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1221,111,24524640.0,1,0,24530400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1222,111,24870240.0,0,0,24881760.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1223,111,25093440.0,1,0,25099200.0,0,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
1225,111,25575840.0,1,0,25581600.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1226,111,25927200.0,0,0,25932960.0,1,1,1,1,1,0.0,1,1,1,1,0,1,1,1,1,1,1,1,6,1,1,0,91.64692239136788,0
1227,111,26146080.0,1,0,26151840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1228,111,26460000.0,0,0,26461440.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1229,111,26684640.0,1,0,26691840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1230,111,26948160.0,0,0,26951040.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1231,111,27156960.0,1,0,27159840.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1232,111,27463680.0,0,0,27468000.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1233,112,24874560.0,0,0,24884640.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1234,112,25063200.0,1,0,25068960.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1235,112,25359840.0,0,0,25367040.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1236,112,25567200.0,1,0,25571520.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1237,112,25873920.0,0,0,25879680.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1238,112,26094240.0,1,0,26100000.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1239,112,26412480.0,0,0,26415360.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1240,112,26631360.0,1,0,26628480.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1241,112,26923680.0,0,0,26926560.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1242,112,27112320.0,1,0,27113760.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1243,112,27444960.0,0,0,27449280.0,1,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1244,113,24308640.0,0,0,24314400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1245,113,24521760.0,1,0,24528960.0,0,1,1,1,1,0.0,1,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,98.12055753805781,0
1246,113,24873120.0,0,0,24883200.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1247,113,25061760.0,1,0,25068960.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,98.95586529892097,0
1248,113,25359840.0,0,0,25367040.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
1249,113,25565760.0,1,0,25571520.0,0,1,0,1,1,0.0,0,1,1,1,1,0,1,1,1,1,1,1,6,1,1,0,97.97523215334066,0
1250,115,24308640.0,0,0,24314400.0,0,1,1,1,1,0.0,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,100.0,0
